cliente_id,nome,cpf,data_cadastro,data_cancelamento,cidade,estado,plano,valor_mensalidade,notificacoes_7d,transacoes_30d,ticket_medio_30d,abriu_chamado,tempo_resposta_chamado_h,churn_30d
CLI000094,Lucas Araújo,882.759.043-55,20/03/2024,,Rio de Janeiro,RJ,Básico,"R$ 19,90",11,30.0,40.04,False,,False
CLI004148,Rafael Ribeiro,17238127536,09/01/2025,,Iguatu,CE,Premium,"R$ 49,90",12,,0.0,não,,False
CLI008553,Bruno Souza,031.051.625-40,03-08-24,,Sorocaba,SP,Premium,"R$ 49,90",6,29.0,167.42,False,,False
CLI003579,Vanessa Vieira,962.898.851-11,2026-01-05,,Rio de Janeiro,RJ,Básico,"R$ 19,90",5,0.0,0.0,False,,False
CLI004891,Vanessa Costa,142.967.332-43,07/11/2024,,Niterói,RJ,Básico,"R$ 19,90",3,25.0,82.92,False,,False
CLI005826,Diego Pereira,796.862.511-34,31/05/2025,2026-04-10,Garanhuns,PE,Premium,"R$ 49,90",1,34.0,56.52,True,7.9,True
CLI003839,Lucas Barbosa,289.724.644-35,30/08/2024,,Recife,PE,Básico,"R$ 19,90",8,2.0,15.5,False,,False
CLI000293,Fábio Silva,11768435457,20/09/2025,,São Bernardo do Campo,SP,Premium,"R$ 49,90",5,42.0,34.73,não,,False
CLI007918,Rafaela Marques,248.310.581-14,2024-09-18,,Caxias do Sul,RS,Básico,"19,90",6,29.0,259.96,não,,False
CLI003795,Vinícius Marques,389.077.624-89,13-06-24,,Cajazeiras,PB,Básico,"19,90",7,39.0,160.29,não,,False
CLI005618,Maria Cardoso,13057222027,2024-02-01,,Teresina,PI,Premium,49.90,4,46.0,19.43,False,,False
CLI005404,Beatriz Ferreira,478.055.213-89,24/01/2026,,Duque de Caxias,RJ,Premium,49.90,11,54.0,27.02,False,,False
CLI005471,Gabriel Lima,31297632464,2024-02-05,,Quixadá,CE,Premium,49.90,10,,0.0,False,,False
CLI004533,Pedro Santos,328.469.551-27,2024-01-18,01-04-26,Salinópolis,PA,Básico,19.90,9,23.0,39.6,False,,True
CLI007050,Natália Nunes,893.436.611-29,03/12/2024,,Picos,PI,Básico,19.90,0,,0.0,False,,False
CLI009557,Otávio Souza,072.916.959-72,06-10-25,,Picos,PI,Premium,"49,90",8,24.0,476220.15,False,,False
CLI009158,Daniel Gomes,547.870.135-98,06-08-24,,Iguatu,CE,Premium,"49,90",10,33.0,52.0,False,,False
CLI004114,Bianca Ferreira,231.238.340-28,23/02/2026,,Caxias do Sul,RS,Básico,"R$ 19,90",2,33.0,42.19,False,,False
CLI002190,Elaine Araújo,801.664.624-18,2024-12-11,,Manaus,AM,Básico,19.90,1,,0.0,True,20.8,False
CLI004566,Renato Vieira,88981559114,2025-11-03,,Goiânia,GO,Premium,"49,90",12,56.0,104.58,True,20.8,False
CLI002708,Renato Castro,749.080.432-32,2024-05-03,2026-04-18,Recife,PE,basic,"R$ 19,90",1,20.0,74.65,não,,True
CLI008371,Clara Nunes,872.124.559-10,03/07/2024,,São Bernardo do Campo,SP,Básico,"19,90",4,29.0,77.28,não,,False
CLI006272,Débora Cardoso,921.231.943-25,29/03/2026,,Belém,PA,Premium,"49,90",12,86.0,77.41,False,,False
CLI008295,Amanda Souza,831.158.685-64,25/09/2024,,Caxias do Sul,RS,Premium,"49,90",6,,0.0,False,,False
CLI002192,Otávio Costa,91256095518,2024-06-03,,Salvador,BA,Básico,"R$ 19,90",0,28.0,195.18,True,13.5,False
CLI004787,Marcos Martins,966.130.972-12,29/03/2025,,Salvador,BA,Básico,19.90,6,15.0,33.34,True,1.7,False
CLI007517,Rafaela Gomes,548.429.684-13,2025-09-06,10/04/2026,Quixadá,CE,Premium,"49,90",0,28.0,218.44,True,16.8,True
CLI009028,Letícia Lima,202.871.539-44,2024-09-30,2026-04-15,Floriano,PI,Premium,"R$ 49,90",3,53.0,147.56,False,,True
CLI007673,Karina Gomes,344.879.499-02,05/09/2025,,Maceió,AL,Básico,"R$ 19,90",5,7.0,76.35,False,,False
CLI003016,Matheus Rodrigues,969.789.491-38,2025-03-18,,São Luís,MA,Básico,19.90,4,33.0,27.96,False,,False
CLI007683,Helena Nunes,42564848361,12/03/2026,,Picos,PI,Premium,"R$ 49,90",8,71.0,38.17,True,10.1,False
CLI006975,Elaine Pereira,522.860.369-82,20/01/2025,,Crateús,CE,Premium,49.90,1,57.0,775668.44,True,9.4,False
CLI007442,Rodrigo Ribeiro,909.028.607-97,18/01/2025,2026-04-03,Porto Alegre,RS,Premium,49.90,1,51.0,28.66,True,59.8,True
CLI009313,Mariana Barbosa,97424565092,04-02-25,08-04-26,Nova Iguaçu,RJ,Premium,"49,90",0,72.0,56.77,True,74.1,True
CLI009994,Daniela Ferreira,037.682.212-13,2024-07-31,,Guarulhos,SP,Premium,"49,90",0,34.0,100.77,True,3.5,False
CLI009483,Maria Barbosa,061.068.281-42,02/01/2024,,Juiz de Fora,MG,Básico,"19,90",12,22.0,112.8,False,,False
CLI007150,Bruno Almeida,41346330181,03-06-25,,Pirapora,MG,Básico,"R$ 19,90",1,24.0,25.34,False,,False
CLI005820,Débora Ferreira,747.061.595-52,2024-05-24,,Manaus,AM,Premium,"49,90",5,44.0,118.21,False,,False
CLI004795,Gabriel Mendes,380.358.461-60,24/01/2024,,Brasília,DF,Básico,"19,90",9,24.0,157.71,False,,False
CLI008294,Rafael Souza,04610710475,29/11/2025,,Juiz de Fora,MG,Básico,"19,90",7,,0.0,False,,False
CLI006114,Igor Marques,482.296.120-27,30/12/2025,,Nova Iguaçu,RJ,Básico,"19,90",1,23.0,108.75,False,,False
CLI003127,Olívia Moreira,54007165053,2024-03-04,,Porto Alegre,RS,Básico,"19,90",12,30.0,61.49,True,84.7,False
CLI002883,Vanessa Gomes,648.481.516-83,2026-03-07,,Cajazeiras,PB,Básico,"R$ 19,90",9,18.0,186.52,False,,False
CLI002871,Felipe Ferreira,239.307.836-56,10/08/2025,,Londrina,PR,Básico,"R$ 19,90",5,19.0,179.72,não,,False
CLI005781,Igor Dias,29694223619,20/07/2024,,Rio de Janeiro,RJ,Básico,"R$ 19,90",4,23.0,59.28,True,15.5,False
CLI004388,Marcelo Dias,511.211.995-98,06/02/2025,,Picos,PI,Básico,19.90,12,15.0,261.77,não,,False
CLI003743, Fernanda Silva,716.992.010-28,27/05/2025,,Cuiabá,MT,Básico,"R$ 19,90",2,19.0,31.75,False,,False
CLI009961,Leonardo Rocha,541.326.306-42,2024-02-24,,Cajazeiras,PB,Básico,"19,90",3,22.0,64.46,True,15.6,False
CLI006928,Daniel Souza,23632584660,26/01/2025,,Cuiabá,MT,Premium,49.90,11,41.0,37.08,False,,False
CLI005814,Rafael Cavalcanti,17351198592,2024-05-16,,Garanhuns,PE,Premium,"49,90",9,47.0,83.47,False,,False
CLI003393,Rafael Pereira,007.449.148-41,25-10-25,14/04/2026,Pirapora,MG,Básico,"R$ 19,90",7,23.0,41.86,False,,True
CLI001255,daniel vieira,015.068.728-33,07/11/2025,,Belém,PA,Premium,"49,90",0,29.0,92.14,False,,False
CLI000701,Vinícius Nunes,14376654089,09/01/2026,,Ribeirão Preto,SP,Básico,19.90,12,15.0,75.11,True,1.3,False
CLI008139,Letícia Costa,55215706860,05/01/2025,,Cajazeiras,PB,Básico,19.90,1,20.0,93.31,não,,False
CLI007728,Leonardo Vieira,147.734.779-44,27/05/2024,,Garanhuns,PE,Premium,49.90,0,29.0,27.98,False,,False
CLI002535,Vítor Silva,65514002848,2024-09-10,,São Paulo,SP,Básico,"19,90",12,30.0,128776.74,False,,False
CLI001881,Eduardo Vieira,67045240120,2024-03-01,,São Paulo,SP,Básico,19.90,5,,0.0,não,,False
CLI005844,Patrícia Marques,300.337.177-38,29/09/2024,,Rio de Janeiro,RJ,Premium,49.90,8,28.0,44.27,True,4.7,False
CLI004197,Renato Oliveira,746.190.903-53,29/04/2024,,Caxias do Sul,RS,Básico,"19,90",8,27.0,123.15,True,9.3,False
CLI007324,Débora Araújo,08818156713,05/05/2024,,Cajazeiras,PB,Básico,19.90,0,30.0,146.21,False,,False
CLI003024,Sérgio Dias,08182017567,02/06/2025,,Juiz de Fora,MG,Básico,"R$ 19,90",6,42.0,186.55,False,,False
CLI007446,Carlos Pinto,23596003201,2024-02-16,,Picos,PI,Básico,"R$ 19,90",0,51.0,155.35,False,,False
CLI003444,Rafaela Barbosa,19849180068,20/02/2025,,Brasília,DF,Básico,"19,90",1,31.0,27.77,True,20.4,False
CLI009672,Thiago Vieira,08934832397,2025-02-23,,Cajazeiras,PB,Premium,"49,90",7,43.0,36.77,True,1.3,False
CLI002827,Larissa Souza,51676301388,2024-07-23,,Sorocaba,SP,Premium,"49,90",6,32.0,296542.03,False,,False
CLI006379,Vanessa Araújo,42189286512,06/01/2025,,Salinópolis,PA,Premium,49.90,5,59.0,179.1,True,5.2,False
CLI008704,Leonardo Costa,63124653087,2024-09-07,,Belém,PA,Premium,"R$ 49,90",1,40.0,184.7,False,,False
CLI007780,Larissa Castro,264.965.322-85,09-11-25,27/04/2026,Belém,PA,Básico,"R$ 19,90",1,33.0,370174.56,True,45.7,True
CLI008113,Leonardo Gomes,472.650.600-89,06/07/2025,,Cajazeiras,PB,Premium,"R$ 49,90",5,10.0,126.07,True,23.5,False
CLI008114,Bianca Almeida,361.441.559-12,30/11/2024,,Belém,PA,Premium,49.90,6,,0.0,False,,False
CLI005862,Lucas Santos,365.713.095-69,13/02/2024,,Pirapora,MG,Premium,49.90,11,34.0,197.47,False,,False
CLI001311,Helena Costa,166.144.617-61,2024-03-17,,Niterói,RJ,Básico,"19,90",6,8.0,280.29,False,,False
CLI005954,Patrícia Nunes,53502581348,27/04/2025,,Brasília,DF,Premium,"49,90",5,41.0,73.05,False,,False
CLI002030,RAFAEL ARAÚJO,865.304.670-42,21-09-25,,Itabaiana,SE,Básico,"R$ 19,90",6,,0.0,False,,False
CLI002240,Leonardo Marques,07703955386,2025-01-09,,Rio de Janeiro,RJ,Premium,49.90,5,23.0,70.06,True,1.0,False
CLI004792,Karina Mendes,232.812.992-37,13-12-24,,Vitória,ES,Premium,"49,90",3,73.0,104.05,False,,False
CLI007494,André Pereira,222.388.313-05,30/07/2024,,Uberlândia,MG,Premium,"49,90",5,34.0,162.71,False,,False
CLI000604,Guilherme Rodrigues,514.733.701-58,26-05-24,,Osasco,SP,Básico,"19,90",8,49.0,24.96,False,,False
CLI009428,Pedro Gomes,916.840.254-45,20/12/2025,,Salinópolis,PA,Básico,19.90,1,17.0,37.19,True,22.8,False
CLI006769,Eduarda Pinto,851.203.589-02,19/01/2025,,São Paulo,SP,Premium,"R$ 49,90",4,72.0,48.16,False,,False
CLI000394,Eduardo Oliveira,49574170577,21-10-24,,Itabaiana,SE,Premium,"49,90",7,46.0,24.66,False,,False
CLI005615,Gabriel Marques,261.842.162-62,27/11/2025,,Santo André,SP,Básico,"19,90",11,,0.0,False,,False
CLI007220,Matheus Mendes,47085202002,06-02-25,,Cajazeiras,PB,Premium,49.90,1,20.0,98.68,False,,False
CLI003575,  Guilherme Rocha  ,491.931.006-98,17/11/2025,,Iguatu,CE,Básico,"19,90",9,16.0,133.41,False,,False
CLI004140,  Juliana Marques  ,857.753.104-77,05-03-25,,Guarulhos,SP,Básico,"19,90",1,24.0,102.72,True,21.3,False
CLI000096,Juliana Ferreira,341.797.172-09,2025-06-27,,Caxias do Sul,RS,Premium,"49,90",7,35.0,85.11,False,,False
CLI001394,Daniel Barbosa,080.112.903-81,2024-05-20,,João Pessoa,PB,Premium,"49,90",8,35.0,137.99,False,,False
CLI002389,Bruna Pereira,417.369.528-29,08/10/2025,,Cajazeiras,PB,Básico,19.90,5,0.0,0.0,False,,False
CLI007841,Marcos Martins,638.553.091-64,08/02/2024,,São José dos Campos,SP,Básico,"R$ 19,90",3,,0.0,False,,False
CLI004374,Bianca Santos,347.870.040-07,2026-03-18,13/04/2026,Osasco,SP,Premium,49.90,0,56.0,291.71,False,,True
CLI008501, Marcos Gomes,946.004.544-41,2025-07-15,23/04/2026,João Pessoa,PB,Premium,49.90,7,49.0,110.28,True,75.1,True
CLI001361,André Moreira,577.691.275-63,15/02/2025,,Niterói,RJ,Premium,"49,90",6,46.0,59.79,False,,False
CLI001607,Carlos Lima,262.917.424-59,01/02/2025,,Recife,PE,Premium,49.90,8,69.0,45.45,False,,False
CLI003774,Isabela Santos,36914707664,27/01/2025,,Duque de Caxias,RJ,Básico,19.90,10,23.0,109.41,False,,False
CLI009265,Ana Pereira,01150768255,06/03/2024,,Pirapora,MG,Básico,"19,90",3,17.0,72.88,False,,False
CLI006642,Marcelo Nunes,053.277.190-82,03/03/2025,,Curitiba,PR,Premium,49.90,5,48.0,487435.05,True,5.9,False
CLI005901,Marcos Cardoso,273.728.619-89,24-06-24,,Niterói,RJ,Básico,"19,90",8,18.0,9.22,False,,False
CLI009982,Letícia Oliveira,493.225.630-83,10/02/2025,,Sorocaba,SP,Básico,19.90,7,,0.0,não,,False
CLI005171,Natália Castro,747.776.981-40,11/01/2025,,Ribeirão Preto,SP,Básico,19.90,9,10.0,41.22,False,,False
CLI008592,DÉBORA GOMES,17888631018,29-10-24,,Maringá,PR,Premium,49.90,11,36.0,71.09,não,,False
CLI004817,Lucas Santos,52346746313,23/03/2025,2026-04-24,Florianópolis,SC,Básico ,"R$ 19,90",12,0.0,0.0,False,,True
CLI005423,Yasmin Pereira,933.549.273-37,2024-02-12,,Niterói,RJ,Básico,"R$ 19,90",12,28.0,111.5,False,,False
CLI003275,Bruno Castro,02164740833,2025-05-21,,Vitória,ES,Básico,"R$ 19,90",0,,0.0,False,,False
CLI008096,Eduardo Almeida,020.335.775-47,2024-06-06,,Niterói,RJ,Básico,"R$ 19,90",1,25.0,117.59,True,21.9,False
CLI001495,Beatriz Dias,035.741.668-45,2024-01-08,,Londrina,PR,Básico,"19,90",1,,0.0,True,16.7,False
CLI001794,GUILHERME SILVA,39317885463,2024-01-16,,João Pessoa,PB,Premium,"49,90",0,48.0,997070.2,True,15.1,False
CLI008810,Letícia Moreira,919.247.823-28,22/01/2025,,Londrina,PR,Básico,"19,90",1,33.0,166.54,False,,False
CLI001865,Marcos Pereira,265.718.824-73,2025-04-25,,Londrina,PR,Básico,"19,90",12,13.0,827883.38,False,,False
CLI004093,Carlos Castro,830.380.899-17,2025-05-21,,Ribeirão Preto,SP,Básico,"19,90",1,26.0,73.76,False,,False
CLI008540,Vítor Almeida,75094425888,12/07/2024,,Joinville,SC,Premium,"R$ 49,90",9,,0.0,False,,False
CLI006126,Beatriz Moreira,799.678.472-21,27/12/2024,,Joinville,SC,Básico,19.90,1,23.0,116.23,False,,False
CLI000020,Yasmin Pinto,307.468.323-96,28-09-25,,Fortaleza,CE,Básico,19.90,3,,0.0,True,91.2,False
CLI002772,Rafael Gomes,988.046.871-41,2026-01-24,04/04/2026,Salinópolis,PA,Básico,"19,90",0,12.0,255.5,True,7.4,True
CLI008714,Diego Marques,942.886.858-94,08/10/2024,,Santo André,SP,Básico,19.90,0,,0.0,False,,False
CLI009606,Helena Martins,96548818298,05-07-24,09/04/2026,Janaúba,MG,Premium,"R$ 49,90",10,53.0,30.35,True,26.0,True
CLI002725,Elaine Marques,605.774.192-49,2024-04-29,18/04/2026,Estância,SE,Básico,"19,90",6,,0.0,False,,True
CLI001898,Helena Mendes,373.892.813-03,29-06-25,,Itabaiana,SE,Premium,"R$ 49,90",7,,0.0,True,51.0,False
CLI006150,Elaine Martins,54885200588,13-01-25,,Osasco,SP,Premium,"49,90",8,,0.0,False,,False
CLI000810,André Lima,36213041189,27/10/2024,07/04/2026,Natal,RN,Básico,"R$ 19,90",1,30.0,38.73,False,,True
CLI005020,Ana Mendes,22531304955,2025-10-01,,Porto Alegre,RS,Básico,"19,90",5,11.0,132.5,False,,False
CLI002289,Leonardo Rodrigues,84858466246,2024-11-10,30/04/2026,Maringá,PR,Básico,19.90,12,36.0,34.31,False,,True
CLI007465,Guilherme Martins,10648654890,23-01-26,,Maceió,AL,Básico,"R$ 19,90",0,,0.0,sim,3.7,False
CLI009419,Maria Cavalcanti,369.128.373-15,2026-02-15,16/04/2026,Fortaleza,CE,Básico,19.90,2,7.0,31.91,False,,True
CLI003072,Matheus Souza,003.576.519-84,02/11/2025,,Teresina,PI,Premium,49.90,8,22.0,50.68,False,,False
CLI007436,Isabela Pereira,929.944.420-07,20/07/2025,,Teresina,PI,Básico,19.90,0,3.0,131.21,False,,False
CLI001714,Henrique Ribeiro,408.081.154-30,21/04/2024,,Aracaju,SE,Básico,"19,90",0,31.0,58.52,sim,13.4,False
CLI001143,Fernanda Ribeiro,975.824.100-56,25-10-25,,Itabaiana,SE,Premium,"49,90",12,32.0,48.0,False,,False
CLI007273,Olívia Almeida,151.585.043-47,21-06-25,,Joinville,SC,Premium,"49,90",12,52.0,85.37,False,,False
CLI008865,Patrícia Rocha,16403486075,20/12/2024,,Patos,PB,Premium,"49,90",9,50.0,108.49,False,,False
CLI005666,Ana Oliveira,444.656.062-77,2026-01-25,2026-04-22,Londrina,PR,Premium,"R$ 49,90",12,,0.0,False,,True
CLI009646,Tatiane Ferreira,212.483.978-22,09-01-25,,Floriano,PI,Premium,"R$ 49,90",1,33.0,42.84,False,,False
CLI005187,Matheus Rocha,445.094.846-51,20/09/2024,,Campo Grande,MS,Básico,"19,90",5,32.0,23.93,False,,False
CLI005419,Isabela Almeida,111.266.600-25,24/01/2026,,São Paulo,SP,Básico,"R$ 19,90",11,,0.0,False,,False
CLI009006,  Carla Pinto  ,812.658.088-73,09/05/2024,,Salvador,BA,Básico,"19,90",1,18.0,47.04,False,,False
CLI003521,Bianca Cavalcanti,172.243.972-57,10-02-26,2026-04-13,Picos,PI,Básico,"19,90",1,23.0,73.95,False,,True
CLI008666,Pedro Silva,284.775.453-63,2025-11-04,,Aracaju,SE,Básico,19.90,1,32.0,154.23,False,,False
CLI008256,Eduarda Lima,629.826.797-67,11/01/2025,,Cuiabá,MT,Básico,"19,90",1,15.0,45.88,não,,False
CLI006782,Natália Dias,787.902.855-85,18/01/2025,,Cajazeiras,PB,Básico,"19,90",3,,0.0,não,,False
CLI000621,Felipe Cardoso,080.436.742-59,2024-07-21,,Ribeirão Preto,SP,Básico,19.90,0,25.0,124.93,False,,False
CLI008167,Fábio Castro,69231626653,03-12-25,,Estância,SE,Premium,"R$ 49,90",1,23.0,92.2,False,,False
CLI005314,Ana Oliveira,207.187.750-81,2025-04-17,,Duque de Caxias,RJ,Premium,49.90,1,36.0,59.97,False,,False
CLI002274,Carlos Santos,55611607124,20/03/2026,,Uberlândia,MG,Premium,"49,90",0,45.0,124.58,False,,False
CLI007595,Natália Gomes,439.110.312-73,22/11/2025,19-04-26,Iguatu,CE,Básico,"19,90",10,9.0,123.63,True,83.6,True
CLI001047,Patrícia Vieira,01211553785,10-01-24,,Osasco,SP,Básico,19.90,4,23.0,104.73,False,,False
CLI009532,Gabriel Dias,385.617.133-62,15/10/2025,,Rio de Janeiro,RJ,Premium,49.90,8,38.0,15.93,não,,False
CLI004746,Pedro Cavalcanti,133.444.656-91,09/06/2025,,Picos,PI,Básico,"R$ 19,90",5,14.0,78.86,False,,False
CLI001563,Clara Oliveira,600.721.883-03,23-06-25,07-04-26,São Bernardo do Campo,SP,Premium,"R$ 49,90",0,25.0,114.96,False,,True
CLI000744,Daniel Ribeiro,869.656.990-15,24-09-25,17-04-26,Floriano,PI,Básico,"R$ 19,90",0,,0.0,True,47.6,True
CLI000223,Rodrigo Cavalcanti,17803197451,2026-02-05,,Patos,PB,Básico,19.90,3,19.0,228.77,True,83.9,False
CLI004950,Renato Pereira,777.968.932-63,2026-01-16,,Natal,RN,Premium,"49,90",1,42.0,73.19,False,,False
CLI000626,Carlos Cardoso,726.500.650-88,28/10/2025,,Nova Iguaçu,RJ,Premium,49.90,8,66.0,46.78,True,15.3,False
CLI001262,Felipe Moreira,120.264.926-11,25/04/2024,,Itabaiana,SE,Básico,19.90,2,36.0,58.53,True,16.3,False
CLI006424,Débora Pereira,258.335.980-43,30/03/2024,,Niterói,RJ,Básico,"19,90",11,,0.0,True,9.0,False
CLI007037,Juliana Pinto,32442833408,2025-11-26,,Maringá,PR,Básico,19.90,6,9.0,53.43,False,,False
CLI008027,Diego Carvalho,308.980.165-79,28/11/2024,,São Luís,MA,Básico,"19,90",1,19.0,49.38,False,,False
CLI002514,Beatriz Santos,824.021.301-50,06-10-25,,São Paulo,SP,Básico,"R$ 19,90",0,26.0,108.23,não,,False
CLI007614,João Barbosa,962.786.758-45,07/12/2025,,São Paulo,SP,Premium,"49,90",8,4.0,19.89,True,71.7,False
CLI003942,Eduarda Cardoso,977.861.560-03,2025-02-28,,Florianópolis,SC,Básico,"R$ 19,90",12,25.0,111.5,True,19.9,False
CLI004130,Matheus Barbosa,451.477.112-83,2024-10-08,,João Pessoa,PB,Básico,"19,90",7,31.0,50.14,False,,False
CLI004270,Leonardo Rocha,034.751.767-76,2025-09-18,,Estância,SE,Básico,19.90,1,20.0,55.21,True,37.1,False
CLI000354,Carla Barbosa,572.301.555-89,10/07/2024,,Florianópolis,SC,Básico,"19,90",7,34.0,82.16,False,,False
CLI006673,Débora Rodrigues,339.445.014-30,07-10-24,,Santo André,SP,Básico,19.90,7,13.0,63.73,False,,False
CLI008043,Sérgio Ribeiro,914.171.418-92,20/05/2024,,São Luís,MA,Básico,"19,90",6,23.0,70.92,True,23.6,False
CLI009762,Rafael Ferreira,40247280184,2026-03-31,,Cuiabá,MT,Premium,"49,90",7,,0.0,False,,False
CLI007426,Tatiane Mendes,363.078.915-73,2025-10-19,,Goiânia,GO,Premium,"49,90",0,67.0,229.19,False,,False
CLI000240,Ricardo Ribeiro,20409902626,24/03/2024,,Belém,PA,Premium,49.90,3,41.0,172.86,False,,False
CLI008223,João Moreira,966.158.874-82,2025-12-08,,São José dos Campos,SP,Premium,"R$ 49,90",3,48.0,10.17,não,,False
CLI002128,Elaine Ferreira,280.590.205-15,2025-09-15,,Garanhuns,PE,Premium,49.90,2,26.0,57.96,False,,False
CLI003707,Tatiane Lima,381.354.880-94,20-02-26,,Campinas,SP,Básico,"19,90",9,21.0,97.77,False,,False
CLI006330,Ana Cavalcanti,78817343498,26-06-25,,Duque de Caxias,RJ,Básico,"19,90",11,46.0,388068.27,False,,False
CLI002250,Júlio Nunes,238.268.820-64,11/03/2024,,Crateús,CE,Básico,"R$ 19,90",1,22.0,271.45,False,,False
CLI002565,Elaine Ferreira,666.566.276-97,17/02/2024,,Palmas,TO,Básico,19.90,6,11.0,112.98,False,,False
CLI006990,Ana Vieira,467.816.800-18,07/01/2024,07-04-26,Rio de Janeiro,RJ,BÁSICO,"19,90",0,21.0,25.19,True,21.2,True
CLI007632,Gabriela Lima,333.934.326-93,14-01-25,,Belo Horizonte,MG,Básico,"19,90",0,22.0,118.18,False,,False
CLI004338, Daniela Castro,378.846.119-78,29/05/2024,,Londrina,PR,Premium,49.90,7,48.0,12.78,False,,False
CLI001019,Débora Martins,521.920.848-21,2025-07-03,,Contagem,MG,Básico,"19,90",1,29.0,21.76,False,,False
CLI003124,Sérgio Marques,85795040446,2024-07-16,,Janaúba,MG,Básico,19.90,11,10.0,144.7,False,,False
CLI006681,Carlos Pinto,825.556.743-34,2024-10-07,,Manaus,AM,Básico,19.90,11,35.0,38.96,False,,False
CLI003051,Elaine Pereira,828.062.633-18,09/10/2024,,Goiânia,GO,Básico,"19,90",10,0.0,0.0,False,,False
CLI008507,Amanda Barbosa,517.286.780-13,14/02/2025,,Belo Horizonte,MG,Premium,49.90,12,19.0,91.7,False,,False
CLI001104,Camila Pereira,953.767.748-33,18/11/2025,13/04/2026,Belém,PA,Premium,"R$ 49,90",0,40.0,39.88,True,91.1,True
CLI004050,Sérgio Ferreira,24338729472,02/06/2024,,Porto Alegre,RS,Básico,"19,90",11,14.0,94.2,False,,False
CLI007192,Felipe Lima,34633422617,22/08/2024,03-04-26,São Bernardo do Campo,SP,Básico,"19,90",0,14.0,113.27,False,,True
CLI001576,Carlos Santos,116.633.905-93,17/10/2024,,São Luís,MA,Premium,49.90,12,47.0,126.89,False,,False
CLI004634,Rafael Lima,194.223.266-44,2025-06-02,,Iguatu,CE,Básico,"19,90",3,22.0,121.33,não,,False
CLI008094,Ricardo Gomes,507.379.061-21,07/02/2026,,Belém,PA,Premium,"R$ 49,90",11,52.0,139.25,False,,False
CLI002185,Olívia Marques,551.620.821-86,09/08/2024,,Ribeirão Preto,SP,Premium,"R$ 49,90",0,65.0,44.21,True,2.0,False
CLI006070,Sérgio Vieira,004.006.590-34,27/06/2025,,São Gonçalo,RJ,Básico,"R$ 19,90",1,1.0,59.5,False,,False
CLI003709,Yasmin Rocha,159.007.923-65,09/10/2025,,Florianópolis,SC,Básico,"19,90",0,36.0,60.66,False,,False
CLI006245,Vanessa Vieira,924.920.671-81,09/01/2024,,Caxias do Sul,RS,Premium,49.90,6,15.0,42.94,False,,False
CLI007213,Lucas Vieira,185.722.585-46,05/12/2025,,São Gonçalo,RJ,Premium,"R$ 49,90",7,45.0,28.06,True,37.6,False
CLI001600,Ana Cavalcanti,284.901.438-08,2024-12-14,,Joinville,SC,Básico,"19,90",1,,0.0,True,15.1,False
CLI003335,Karina Barbosa,255.219.795-55,07/02/2026,,Natal,RN,Premium,"49,90",1,37.0,59.82,False,,False
CLI009362,Vanessa Ribeiro,79541045565,23-06-25,,São Gonçalo,RJ,Básico,"19,90",3,7.0,204.83,True,16.1,False
CLI009435,Karina Araújo,280.136.273-27,10/12/2024,17-04-26,Contagem,MG,BASICO,"R$ 19,90",11,14.0,996464.57,False,,True
CLI006576,Bruna Cardoso,341.598.484-28,27-04-24,,Joinville,SC,Básico,19.90,1,21.0,84.52,False,,False
CLI000218,João Gomes,001.777.673-48,10-11-24,22/04/2026,Patos,PB,Premium,49.90,0,57.0,32.07,False,,True
CLI008673,Sabrina Almeida,43662216951,2024-06-12,30-04-26,Cuiabá,MT,Premium,49.90,0,,0.0,False,,True
CLI007966,Ricardo Marques,423.493.811-14,01-03-26,05/04/2026,Picos,PI,Premium,49.90,3,33.0,77.77,True,64.3,True
CLI008436,Eduarda Pinto,09688736077,10/10/2024,28/04/2026,Goiânia,GO,Premium,"49,90",7,49.0,181.76,True,22.5,True
CLI001035,Júlio Lima,704.769.108-28,08/06/2024,,Teresina,PI,Premium,49.90,5,77.0,77.91,False,,False
CLI005448,Bruna Vieira,426.269.856-67,02/10/2025,,Uberlândia,MG,Basico,19.90,12,30.0,81.74,True,4.8,False
CLI004099,Vanessa Pereira,943.882.001-61,08/08/2025,,Bragança,PA,Premium,49.90,4,52.0,189.47,False,,False
CLI006095,  Bruna Souza  ,70643973797,19/04/2025,,Joinville,SC,Premium,49.90,0,26.0,70.82,False,,False
CLI004906,Eduarda Ferreira,081.081.371-39,2025-08-18,,Joinville,SC,Premium,49.90,12,29.0,80.97,False,,False
